"date","sp500","copper_future","copper_spot","oil_future","vix","us10y"
1966-10-25,78.9,NA,NA,NA,NA,4.942
1966-10-26,79.58,NA,NA,NA,NA,4.962
1966-10-27,80.23,NA,NA,NA,NA,4.992
1966-10-28,80.24,NA,NA,NA,NA,4.972
1966-10-31,80.2,NA,NA,NA,NA,4.972
1966-11-01,80.81,NA,NA,NA,NA,4.992
1966-11-02,80.88,NA,NA,NA,NA,5.042
1966-11-03,80.56,NA,NA,NA,NA,5.062
1966-11-04,80.81,NA,NA,NA,NA,5.112
1966-11-07,80.73,NA,NA,NA,NA,5.112
1966-11-09,81.38,NA,NA,NA,NA,5.122
1966-11-10,81.89,NA,NA,NA,NA,5.172
1966-11-11,81.94,NA,NA,NA,NA,NA
1966-11-14,81.37,NA,NA,NA,NA,5.192
1966-11-15,81.69,NA,NA,NA,NA,5.212
1966-11-16,82.37,NA,NA,NA,NA,5.222
1966-11-17,81.8,NA,NA,NA,NA,5.232
1966-11-18,81.26,NA,NA,NA,NA,5.222
1966-11-21,80.09,NA,NA,NA,NA,5.172
1966-11-22,79.67,NA,NA,NA,NA,5.202
1966-11-23,80.21,NA,NA,NA,NA,5.222
1966-11-25,80.85,NA,NA,NA,NA,5.232
1966-11-28,80.71,NA,NA,NA,NA,5.192
1966-11-29,80.42,NA,NA,NA,NA,5.152
1966-11-30,80.45,NA,NA,NA,NA,5.122
1966-12-01,80.08,NA,NA,NA,NA,5.092
1966-12-02,80.13,NA,NA,NA,NA,5.032
1966-12-05,80.24,NA,NA,NA,NA,5.062
1966-12-06,80.84,NA,NA,NA,NA,5.072
1966-12-07,81.72,NA,NA,NA,NA,5.072
1966-12-08,82.05,NA,NA,NA,NA,5.102
1966-12-09,82.14,NA,NA,NA,NA,5.052
1966-12-12,83,NA,NA,NA,NA,4.932
1966-12-13,82.73,NA,NA,NA,NA,4.862
1966-12-14,82.64,NA,NA,NA,NA,4.832
1966-12-15,81.64,NA,NA,NA,NA,4.762
1966-12-16,81.58,NA,NA,NA,NA,4.782
1966-12-19,81.27,NA,NA,NA,NA,4.722
1966-12-20,80.96,NA,NA,NA,NA,4.692
1966-12-21,81.38,NA,NA,NA,NA,4.662
1966-12-22,81.69,NA,NA,NA,NA,4.682
1966-12-23,81.47,NA,NA,NA,NA,4.672
1966-12-27,81,NA,NA,NA,NA,4.712
1966-12-28,80.61,NA,NA,NA,NA,4.642
1966-12-29,80.37,NA,NA,NA,NA,4.662
1966-12-30,80.33,NA,NA,NA,NA,4.642
1967-01-03,80.38,NA,NA,NA,NA,4.692
1967-01-04,80.55,NA,NA,NA,NA,4.652
1967-01-05,81.6,NA,NA,NA,NA,4.632
1967-01-06,82.18,NA,NA,NA,NA,4.642
1967-01-09,82.81,NA,NA,NA,NA,4.712
1967-01-10,82.81,NA,NA,NA,NA,4.692
1967-01-11,83.47,NA,NA,NA,NA,4.542
1967-01-12,83.91,NA,NA,NA,NA,4.552
1967-01-13,84.53,NA,NA,NA,NA,4.512
1967-01-16,84.31,NA,NA,NA,NA,4.492
1967-01-17,85.24,NA,NA,NA,NA,4.512
1967-01-18,85.79,NA,NA,NA,NA,4.532
1967-01-19,85.82,NA,NA,NA,NA,4.582
1967-01-20,86.07,NA,NA,NA,NA,4.602
1967-01-23,86.39,NA,NA,NA,NA,4.602
1967-01-24,86.51,NA,NA,NA,NA,4.652
1967-01-25,85.85,NA,NA,NA,NA,4.662
1967-01-26,85.81,NA,NA,NA,NA,4.502
1967-01-27,86.16,NA,NA,NA,NA,4.472
1967-01-30,86.66,NA,NA,NA,NA,4.482
1967-01-31,86.61,NA,NA,NA,NA,4.522
1967-02-01,86.43,NA,NA,NA,NA,4.522
1967-02-02,86.73,NA,NA,NA,NA,4.512
1967-02-03,87.36,NA,NA,NA,NA,4.522
1967-02-06,87.18,NA,NA,NA,NA,4.532
1967-02-07,86.95,NA,NA,NA,NA,4.542
1967-02-08,87.72,NA,NA,NA,NA,4.542
1967-02-09,87.36,NA,NA,NA,NA,4.532
1967-02-10,87.49,NA,NA,NA,NA,4.592
1967-02-13,87.58,NA,NA,NA,NA,NA
1967-02-14,88.17,NA,NA,NA,NA,4.642
1967-02-15,88.27,NA,NA,NA,NA,4.692
1967-02-16,87.86,NA,NA,NA,NA,4.672
1967-02-17,87.89,NA,NA,NA,NA,4.682
1967-02-20,87.4,NA,NA,NA,NA,4.702
1967-02-21,87.34,NA,NA,NA,NA,4.712
1967-02-23,87.45,NA,NA,NA,NA,4.742
1967-02-24,87.41,NA,NA,NA,NA,4.732
1967-02-27,86.46,NA,NA,NA,NA,4.722
1967-02-28,86.78,NA,NA,NA,NA,4.722
1967-03-01,87.68,NA,NA,NA,NA,4.662
1967-03-02,88.16,NA,NA,NA,NA,4.632
1967-03-03,88.29,NA,NA,NA,NA,4.622
1967-03-06,88.1,NA,NA,NA,NA,4.612
1967-03-07,88.16,NA,NA,NA,NA,4.602
1967-03-08,88.27,NA,NA,NA,NA,4.612
1967-03-09,88.53,NA,NA,NA,NA,4.572
1967-03-10,88.89,NA,NA,NA,NA,4.582
1967-03-13,88.43,NA,NA,NA,NA,4.562
1967-03-14,88.35,NA,NA,NA,NA,4.532
1967-03-15,89.19,NA,NA,NA,NA,4.492
1967-03-16,90.09,NA,NA,NA,NA,4.452
1967-03-17,90.25,NA,NA,NA,NA,4.472
1967-03-20,90.2,NA,NA,NA,NA,4.452
1967-03-21,90,NA,NA,NA,NA,4.512
1967-03-22,90.25,NA,NA,NA,NA,4.522
1967-03-23,90.94,NA,NA,NA,NA,4.502
1967-03-27,90.87,NA,NA,NA,NA,4.522
1967-03-28,90.91,NA,NA,NA,NA,4.522
1967-03-29,90.73,NA,NA,NA,NA,4.522
1967-03-30,90.7,NA,NA,NA,NA,4.502
1967-03-31,90.2,NA,NA,NA,NA,4.502
1967-04-03,89.24,NA,NA,NA,NA,4.502
1967-04-04,89.22,NA,NA,NA,NA,4.492
1967-04-05,89.79,NA,NA,NA,NA,4.502
1967-04-06,89.94,NA,NA,NA,NA,4.492
1967-04-07,89.36,NA,NA,NA,NA,4.482
1967-04-10,88.24,NA,NA,NA,NA,4.502
1967-04-11,88.88,NA,NA,NA,NA,4.512
1967-04-12,88.78,NA,NA,NA,NA,4.512
1967-04-13,89.46,NA,NA,NA,NA,4.542
1967-04-14,90.43,NA,NA,NA,NA,4.562
1967-04-17,91.07,NA,NA,NA,NA,4.612
1967-04-18,91.86,NA,NA,NA,NA,4.632
1967-04-19,91.94,NA,NA,NA,NA,4.632
1967-04-20,92.11,NA,NA,NA,NA,4.632
1967-04-21,92.3,NA,NA,NA,NA,4.662
1967-04-24,92.62,NA,NA,NA,NA,4.682
1967-04-25,93.11,NA,NA,NA,NA,4.712
1967-04-26,93.02,NA,NA,NA,NA,4.732
1967-04-27,93.81,NA,NA,NA,NA,4.732
1967-04-28,94.01,NA,NA,NA,NA,4.782
1967-05-01,93.87,NA,NA,NA,NA,4.772
1967-05-02,93.67,NA,NA,NA,NA,4.752
1967-05-03,93.91,NA,NA,NA,NA,4.752
1967-05-04,94.32,NA,NA,NA,NA,4.762
1967-05-05,94.44,NA,NA,NA,NA,4.772
1967-05-08,94.58,NA,NA,NA,NA,4.832
1967-05-09,93.6,NA,NA,NA,NA,4.872
1967-05-10,93.35,NA,NA,NA,NA,4.872
1967-05-11,93.75,NA,NA,NA,NA,4.842
1967-05-12,93.48,NA,NA,NA,NA,4.822
1967-05-15,92.71,NA,NA,NA,NA,4.862
1967-05-16,93.14,NA,NA,NA,NA,4.872
1967-05-17,92.78,NA,NA,NA,NA,4.882
1967-05-18,92.53,NA,NA,NA,NA,4.882
1967-05-19,92.07,NA,NA,NA,NA,4.892
1967-05-22,91.67,NA,NA,NA,NA,4.942
1967-05-23,91.23,NA,NA,NA,NA,4.942
1967-05-24,90.18,NA,NA,NA,NA,4.932
1967-05-25,91.19,NA,NA,NA,NA,4.922
1967-05-26,90.98,NA,NA,NA,NA,4.862
1967-05-29,90.49,NA,NA,NA,NA,4.842
1967-05-31,89.08,NA,NA,NA,NA,4.812
1967-06-01,90.23,NA,NA,NA,NA,4.812
1967-06-02,89.79,NA,NA,NA,NA,4.822
1967-06-05,88.43,NA,NA,NA,NA,4.852
1967-06-06,90.23,NA,NA,NA,NA,4.842
1967-06-07,90.91,NA,NA,NA,NA,4.842
1967-06-08,91.4,NA,NA,NA,NA,4.862
1967-06-09,91.56,NA,NA,NA,NA,4.892
1967-06-12,92.04,NA,NA,NA,NA,4.942
1967-06-13,92.62,NA,NA,NA,NA,4.952
1967-06-14,92.4,NA,NA,NA,NA,5.022
1967-06-15,92.49,NA,NA,NA,NA,5.022
1967-06-16,92.54,NA,NA,NA,NA,5.072
1967-06-19,92.51,NA,NA,NA,NA,5.072
1967-06-20,92.48,NA,NA,NA,NA,5.142
1967-06-21,92.2,NA,NA,NA,NA,5.142
1967-06-22,91.97,NA,NA,NA,NA,5.132
1967-06-23,92,NA,NA,NA,NA,5.142
1967-06-26,91.64,NA,NA,NA,NA,5.162
1967-06-27,91.3,NA,NA,NA,NA,5.212
1967-06-28,91.31,NA,NA,NA,NA,5.182
1967-06-29,90.85,NA,NA,NA,NA,5.202
1967-06-30,90.64,NA,NA,NA,NA,5.222
1967-07-03,90.91,NA,NA,NA,NA,5.222
1967-07-05,91.36,NA,NA,NA,NA,5.172
1967-07-06,91.32,NA,NA,NA,NA,5.112
1967-07-07,91.69,NA,NA,NA,NA,5.152
1967-07-10,92.05,NA,NA,NA,NA,5.162
1967-07-11,92.48,NA,NA,NA,NA,5.092
1967-07-12,92.4,NA,NA,NA,NA,5.062
1967-07-13,92.42,NA,NA,NA,NA,5.082
1967-07-14,92.74,NA,NA,NA,NA,5.082
1967-07-17,92.75,NA,NA,NA,NA,5.092
1967-07-18,93.5,NA,NA,NA,NA,5.162
1967-07-19,93.65,NA,NA,NA,NA,5.182
1967-07-20,93.85,NA,NA,NA,NA,5.202
1967-07-21,94.04,NA,NA,NA,NA,5.202
1967-07-24,93.73,NA,NA,NA,NA,5.232
1967-07-25,93.74,NA,NA,NA,NA,5.232
1967-07-26,94.06,NA,NA,NA,NA,5.232
1967-07-27,94.35,NA,NA,NA,NA,5.202
1967-07-28,94.49,NA,NA,NA,NA,5.182
1967-07-31,94.75,NA,NA,NA,NA,5.162
1967-08-01,95.37,NA,NA,NA,NA,5.182
1967-08-02,95.78,NA,NA,NA,NA,5.212
1967-08-03,95.66,NA,NA,NA,NA,5.202
1967-08-04,95.83,NA,NA,NA,NA,5.262
1967-08-07,95.58,NA,NA,NA,NA,5.302
1967-08-08,95.69,NA,NA,NA,NA,5.282
1967-08-09,95.78,NA,NA,NA,NA,5.272
1967-08-10,95.53,NA,NA,NA,NA,5.282
1967-08-11,95.15,NA,NA,NA,NA,5.292
1967-08-14,94.64,NA,NA,NA,NA,5.292
1967-08-15,94.77,NA,NA,NA,NA,5.292
1967-08-16,94.55,NA,NA,NA,NA,5.282
1967-08-17,94.63,NA,NA,NA,NA,5.282
1967-08-18,94.78,NA,NA,NA,NA,5.282
1967-08-21,94.25,NA,NA,NA,NA,5.302
1967-08-22,93.74,NA,NA,NA,NA,5.302
1967-08-23,93.61,NA,NA,NA,NA,5.312
1967-08-24,93.09,NA,NA,NA,NA,5.312
1967-08-25,92.7,NA,NA,NA,NA,5.322
1967-08-28,92.64,NA,NA,NA,NA,5.292
1967-08-29,92.88,NA,NA,NA,NA,5.272
1967-08-30,93.07,NA,NA,NA,NA,5.282
1967-08-31,93.64,NA,NA,NA,NA,5.272
1967-09-01,93.68,NA,NA,NA,NA,5.252
1967-09-05,94.21,NA,NA,NA,NA,5.222
1967-09-06,94.39,NA,NA,NA,NA,5.202
1967-09-07,94.33,NA,NA,NA,NA,5.202
1967-09-08,94.36,NA,NA,NA,NA,5.262
1967-09-11,94.54,NA,NA,NA,NA,5.282
1967-09-12,94.99,NA,NA,NA,NA,5.292
1967-09-13,95.99,NA,NA,NA,NA,5.272
1967-09-14,96.2,NA,NA,NA,NA,5.282
1967-09-15,96.27,NA,NA,NA,NA,5.292
1967-09-18,96.53,NA,NA,NA,NA,5.302
1967-09-19,96.17,NA,NA,NA,NA,5.352
1967-09-20,96.13,NA,NA,NA,NA,5.342
1967-09-21,96.75,NA,NA,NA,NA,5.362
1967-09-22,97,NA,NA,NA,NA,5.362
1967-09-25,97.59,NA,NA,NA,NA,5.382
1967-09-26,96.76,NA,NA,NA,NA,5.372
1967-09-27,96.79,NA,NA,NA,NA,5.372
1967-09-28,96.79,NA,NA,NA,NA,5.362
1967-09-29,96.71,NA,NA,NA,NA,5.312
1967-10-02,96.32,NA,NA,NA,NA,5.352
1967-10-03,96.65,NA,NA,NA,NA,5.352
1967-10-04,96.43,NA,NA,NA,NA,5.372
1967-10-05,96.67,NA,NA,NA,NA,5.372
1967-10-06,97.26,NA,NA,NA,NA,5.372
1967-10-09,97.51,NA,NA,NA,NA,5.392
1967-10-10,96.84,NA,NA,NA,NA,5.422
1967-10-11,96.37,NA,NA,NA,NA,5.422
1967-10-12,95.75,NA,NA,NA,NA,NA
1967-10-13,96,NA,NA,NA,NA,5.452
1967-10-16,95.25,NA,NA,NA,NA,5.472
1967-10-17,95,NA,NA,NA,NA,5.492
1967-10-18,95.25,NA,NA,NA,NA,5.522
1967-10-19,95.43,NA,NA,NA,NA,5.532
1967-10-20,95.38,NA,NA,NA,NA,5.522
1967-10-23,94.96,NA,NA,NA,NA,5.562
1967-10-24,94.42,NA,NA,NA,NA,5.562
1967-10-25,94.52,NA,NA,NA,NA,5.572
1967-10-26,94.94,NA,NA,NA,NA,5.582
1967-10-27,94.96,NA,NA,NA,NA,5.572
1967-10-30,94.79,NA,NA,NA,NA,5.602
1967-10-31,93.9,NA,NA,NA,NA,5.642
1967-11-01,92.71,NA,NA,NA,NA,5.702
1967-11-02,92.34,NA,NA,NA,NA,5.712
1967-11-03,91.78,NA,NA,NA,NA,5.752
1967-11-06,91.48,NA,NA,NA,NA,5.772
1967-11-08,91.14,NA,NA,NA,NA,5.742
1967-11-09,91.59,NA,NA,NA,NA,5.782
1967-11-10,92.21,NA,NA,NA,NA,5.832
1967-11-13,91.97,NA,NA,NA,NA,5.872
1967-11-14,91.39,NA,NA,NA,NA,5.812
1967-11-15,91.76,NA,NA,NA,NA,5.782
1967-11-16,92.6,NA,NA,NA,NA,5.722
1967-11-17,92.82,NA,NA,NA,NA,5.752
1967-11-20,91.65,NA,NA,NA,NA,5.852
1967-11-21,93.1,NA,NA,NA,NA,5.712
1967-11-22,93.65,NA,NA,NA,NA,5.702
1967-11-24,93.9,NA,NA,NA,NA,5.782
1967-11-27,94.17,NA,NA,NA,NA,5.762
1967-11-28,94.47,NA,NA,NA,NA,5.652
1967-11-29,94.47,NA,NA,NA,NA,5.672
1967-11-30,94,NA,NA,NA,NA,5.742
1967-12-01,94.5,NA,NA,NA,NA,5.782
1967-12-04,95.1,NA,NA,NA,NA,5.762
1967-12-05,95.23,NA,NA,NA,NA,5.742
1967-12-06,95.64,NA,NA,NA,NA,5.692
1967-12-07,95.53,NA,NA,NA,NA,5.712
1967-12-08,95.42,NA,NA,NA,NA,5.722
1967-12-11,95.12,NA,NA,NA,NA,5.742
1967-12-12,95.01,NA,NA,NA,NA,5.752
1967-12-13,95.34,NA,NA,NA,NA,5.712
1967-12-14,95.47,NA,NA,NA,NA,5.702
1967-12-15,95.03,NA,NA,NA,NA,5.712
1967-12-18,94.77,NA,NA,NA,NA,5.682
1967-12-19,94.63,NA,NA,NA,NA,5.662
1967-12-20,95.15,NA,NA,NA,NA,5.622
1967-12-21,95.38,NA,NA,NA,NA,5.642
1967-12-22,95.2,NA,NA,NA,NA,5.692
1967-12-26,95.26,NA,NA,NA,NA,5.642
1967-12-27,95.91,NA,NA,NA,NA,5.642
1967-12-28,95.89,NA,NA,NA,NA,5.702
1967-12-29,96.47,NA,NA,NA,NA,5.702
1968-01-02,96.11,NA,NA,NA,NA,5.632
1968-01-03,95.67,NA,NA,NA,NA,5.632
1968-01-04,95.36,NA,NA,NA,NA,5.512
1968-01-05,95.94,NA,NA,NA,NA,5.482
1968-01-08,96.62,NA,NA,NA,NA,5.502
1968-01-09,96.5,NA,NA,NA,NA,5.522
1968-01-10,96.52,NA,NA,NA,NA,5.462
1968-01-11,96.62,NA,NA,NA,NA,5.462
1968-01-12,96.72,NA,NA,NA,NA,5.432
1968-01-15,96.42,NA,NA,NA,NA,5.492
1968-01-16,95.82,NA,NA,NA,NA,5.522
1968-01-17,95.64,NA,NA,NA,NA,5.482
1968-01-18,95.56,NA,NA,NA,NA,5.552
1968-01-19,95.24,NA,NA,NA,NA,5.592
1968-01-22,94.03,NA,NA,NA,NA,5.612
1968-01-23,93.66,NA,NA,NA,NA,5.562
1968-01-24,93.17,NA,NA,NA,NA,5.562
1968-01-25,93.3,NA,NA,NA,NA,5.522
1968-01-26,93.45,NA,NA,NA,NA,5.532
1968-01-29,93.35,NA,NA,NA,NA,5.532
1968-01-30,92.89,NA,NA,NA,NA,5.532
1968-01-31,92.24,NA,NA,NA,NA,5.542
1968-02-01,92.56,NA,NA,NA,NA,5.582
1968-02-02,92.27,NA,NA,NA,NA,5.582
1968-02-05,91.87,NA,NA,NA,NA,5.602
1968-02-06,91.9,NA,NA,NA,NA,5.612
1968-02-07,92.06,NA,NA,NA,NA,5.592
1968-02-08,90.9,NA,NA,NA,NA,5.602
1968-02-09,89.86,NA,NA,NA,NA,5.592
1968-02-13,89.07,NA,NA,NA,NA,5.552
1968-02-14,90.14,NA,NA,NA,NA,5.542
1968-02-15,90.3,NA,NA,NA,NA,5.512
1968-02-16,89.96,NA,NA,NA,NA,5.502
1968-02-19,90.31,NA,NA,NA,NA,5.532
1968-02-20,90.83,NA,NA,NA,NA,5.542
1968-02-21,91.24,NA,NA,NA,NA,5.542
1968-02-23,90.89,NA,NA,NA,NA,5.562
1968-02-26,90.18,NA,NA,NA,NA,5.582
1968-02-27,90.53,NA,NA,NA,NA,5.582
1968-02-28,90.08,NA,NA,NA,NA,5.572
1968-02-29,89.36,NA,NA,NA,NA,5.562
1968-03-01,89.11,NA,NA,NA,NA,5.562
1968-03-04,87.92,NA,NA,NA,NA,5.572
1968-03-05,87.72,NA,NA,NA,NA,5.592
1968-03-06,89.26,NA,NA,NA,NA,5.612
1968-03-07,89.1,NA,NA,NA,NA,5.672
1968-03-08,89.03,NA,NA,NA,NA,5.752
1968-03-11,90.13,NA,NA,NA,NA,5.752
1968-03-12,90.23,NA,NA,NA,NA,5.792
1968-03-13,90.03,NA,NA,NA,NA,5.862
1968-03-14,88.32,NA,NA,NA,NA,5.952
1968-03-15,89.1,NA,NA,NA,NA,5.842
1968-03-18,89.59,NA,NA,NA,NA,5.762
1968-03-19,88.99,NA,NA,NA,NA,5.772
1968-03-20,88.98,NA,NA,NA,NA,5.732
1968-03-21,88.33,NA,NA,NA,NA,5.762
1968-03-22,88.42,NA,NA,NA,NA,5.742
1968-03-25,88.33,NA,NA,NA,NA,5.742
1968-03-26,88.93,NA,NA,NA,NA,5.782
1968-03-27,89.66,NA,NA,NA,NA,5.782
1968-03-28,89.57,NA,NA,NA,NA,5.782
1968-03-29,90.2,NA,NA,NA,NA,5.762
1968-04-01,92.48,NA,NA,NA,NA,5.642
1968-04-02,92.64,NA,NA,NA,NA,5.622
1968-04-03,93.47,NA,NA,NA,NA,5.492
1968-04-04,93.84,NA,NA,NA,NA,5.522
1968-04-05,93.29,NA,NA,NA,NA,5.522
1968-04-08,94.95,NA,NA,NA,NA,5.542
1968-04-10,95.67,NA,NA,NA,NA,5.532
1968-04-11,96.53,NA,NA,NA,NA,5.542
1968-04-15,96.59,NA,NA,NA,NA,5.602
1968-04-16,96.62,NA,NA,NA,NA,5.622
1968-04-17,96.81,NA,NA,NA,NA,5.622
1968-04-18,97.08,NA,NA,NA,NA,5.642
1968-04-19,95.85,NA,NA,NA,NA,5.762
