"date","bonds"
1997-09-12,208.035
1997-09-15,208.2
1997-09-16,210.918
1997-09-17,211.149
1997-09-18,210.988
1997-09-19,211.354
1997-09-22,211.847
1997-09-23,211.358
1997-09-24,212.112
1997-09-25,210.839
1997-09-26,211.663
1997-09-29,211.501
1997-09-30,211.209
1997-10-01,212.487
1997-10-02,212.914
1997-10-03,213.084
1997-10-06,213.904
1997-10-07,214.266
1997-10-08,212.142
1997-10-09,211.915
1997-10-10,211.169
1997-10-13,211.204
1997-10-14,212.416
1997-10-15,211.993
1997-10-16,212.159
1997-10-17,211.216
1997-10-20,211.513
1997-10-21,211.613
1997-10-22,211.909
1997-10-23,213.318
1997-10-24,213.881
1997-10-27,215.486
1997-10-28,214.343
1997-10-29,215.424
1997-10-30,216.506
1997-10-31,216.807
1997-11-03,215.729
1997-11-04,214.979
1997-11-05,215.21
1997-11-06,215.964
1997-11-07,216.069
1997-11-10,215.907
1997-11-11,215.942
1997-11-12,216.369
1997-11-13,216.601
1997-11-14,216.836
1997-11-17,217.067
1997-11-18,217.102
1997-11-19,217.66
1997-11-20,217.302
1997-11-21,217.734
1997-11-24,217.114
1997-11-25,217.28
1997-11-26,217.249
1997-11-27,217.284
1997-11-28,216.996
1997-12-01,217.358
1997-12-02,217.393
1997-12-03,217.82
1997-12-04,217.659
1997-12-05,216.847
1997-12-08,216.097
1997-12-09,216.263
1997-12-10,216.952
1997-12-11,218.229
1997-12-12,219.577
1997-12-15,219.088
1997-12-16,219.189
1997-12-17,218.765
1997-12-18,219.52
1997-12-19,220.148
1997-12-22,220.182
1997-12-23,220.152
1997-12-24,219.99
1997-12-25,220.025
1997-12-26,219.999
1997-12-29,219.837
1997-12-30,219.283
1997-12-31,220.103
1998-01-01,220.138
1998-01-02,221.551
1998-01-05,223.875
1998-01-06,224.368
1998-01-07,223.618
1998-01-08,224.7
1998-01-09,225.982
1998-01-12,226.278
1998-01-13,225.855
1998-01-14,225.236
1998-01-15,224.943
1998-01-16,224.066
1998-01-19,224.101
1998-01-20,223.743
1998-01-21,224.105
1998-01-22,223.813
1998-01-23,221.955
1998-01-26,222.84
1998-01-27,221.828
1998-01-28,221.928
1998-01-29,223.86
1998-01-30,224.684
1998-02-02,224.065
1998-02-03,224.23
1998-02-04,224.2
1998-02-05,223.384
1998-02-06,223.489
1998-02-09,222.935
1998-02-10,223.166
1998-02-11,224.116
1998-02-12,224.086
1998-02-13,224.583
1998-02-16,224.62
1998-02-17,225.464
1998-02-18,224.76
1998-02-19,224.527
1998-02-20,224.097
1998-02-23,223.46
1998-02-24,221.813
1998-02-25,222.725
1998-02-26,222.357
1998-02-27,222.803
1998-03-02,221.365
1998-03-03,220.557
1998-03-04,220.802
1998-03-05,220.485
1998-03-06,221.499
1998-03-09,222.445
1998-03-10,222.549
1998-03-11,223.214
1998-03-12,224.3
1998-03-13,224.121
1998-03-16,224.927
1998-03-17,224.61
1998-03-18,224.364
1998-03-19,224.188
1998-03-20,224.57
1998-03-23,224.604
1998-03-24,224.568
1998-03-25,223.55
1998-03-26,223.024
1998-03-27,222.915
1998-03-30,222.318
1998-03-31,223.124
1998-04-01,224.139
1998-04-02,225.155
1998-04-03,226.8
1998-04-06,226.063
1998-04-07,225.816
1998-04-08,224.939
1998-04-09,224.903
1998-04-10,225.005
1998-04-13,223.777
1998-04-14,224.372
1998-04-15,224.826
1998-04-16,225.071
1998-04-17,225.173
1998-04-20,224.365
1998-04-21,223.698
1998-04-22,223.802
1998-04-23,223.696
1998-04-24,224.149
1998-04-27,222.009
1998-04-28,221.973
1998-04-29,221.797
1998-04-30,224.075
1998-05-01,224.387
1998-05-04,224.421
1998-05-05,223.965
1998-05-06,224.489
1998-05-07,224.453
1998-05-08,223.925
1998-05-11,222.696
1998-05-12,224.063
1998-05-13,224.517
1998-05-14,223.92
1998-05-15,224.023
1998-05-18,224.618
1998-05-19,224.722
1998-05-20,225.457
1998-05-21,224.719
1998-05-22,225.453
1998-05-25,225.487
1998-05-26,226.362
1998-05-27,226.817
1998-05-28,226.5
1998-05-29,226.672
1998-06-01,227.198
1998-06-02,226.741
1998-06-03,226.634
1998-06-04,226.247
1998-06-05,226.491
1998-06-08,226.595
1998-06-09,226.559
1998-06-10,227.788
1998-06-11,229.087
1998-06-12,229.612
1998-06-15,230.279
1998-06-16,229.259
1998-06-17,227.607
1998-06-18,228.273
1998-06-19,228.798
1998-06-22,229.113
1998-06-23,229.359
1998-06-24,229.182
1998-06-25,229.146
1998-06-26,229.46
1998-06-29,229.213
1998-06-30,229.669
1998-07-01,229.844
1998-07-02,230.3
1998-07-03,230.403
1998-07-06,230.789
1998-07-07,230.401
1998-07-08,230.225
1998-07-09,230.681
1998-07-10,230.643
1998-07-13,229.834
1998-07-14,229.447
1998-07-15,229.552
1998-07-16,229.305
1998-07-17,229.197
1998-07-20,229.794
1998-07-21,230.32
1998-07-22,230.143
1998-07-23,230.459
1998-07-24,230.421
1998-07-27,230.175
1998-07-28,229.787
1998-07-29,229.33
1998-07-30,229.645
1998-07-31,229.748
1998-08-03,230.626
1998-08-04,231.011
1998-08-05,231.116
1998-08-06,230.939
1998-08-07,231.745
1998-08-10,231.639
1998-08-11,232.306
1998-08-12,231.918
1998-08-13,231.39
1998-08-14,232.056
1998-08-17,232.02
1998-08-18,231.843
1998-08-19,231.807
1998-08-20,232.474
1998-08-21,233.491
1998-08-24,234.017
1998-08-25,234.965
1998-08-26,235.772
1998-08-27,237.282
1998-08-28,237.877
1998-08-31,238.684
1998-09-01,238.578
1998-09-02,237.98
1998-09-03,238.998
1998-09-04,239.383
1998-09-07,239.417
1998-09-08,238.959
1998-09-09,240.54
1998-09-10,244.228
1998-09-11,242.785
1998-09-14,242.328
1998-09-15,241.94
1998-09-16,242.396
1998-09-17,243.906
1998-09-18,245.626
1998-09-21,246.011
1998-09-22,245.061
1998-09-23,245.939
1998-09-24,246.957
1998-09-25,247.622
1998-09-28,247.586
1998-09-29,247.972
1998-09-30,250.818
1998-10-01,252.96
1998-10-02,253.344
1998-10-05,255.838
1998-10-06,254.607
1998-10-07,252.814
1998-10-08,248.491
1998-10-09,245.151
1998-10-12,245.185
1998-10-13,245.571
1998-10-14,248.487
1998-10-15,248.451
1998-10-16,251.154
1998-10-19,250.696
1998-10-20,249.325
1998-10-21,248.797
1998-10-22,248.34
1998-10-23,246.897
1998-10-26,246.369
1998-10-27,248.301
1998-10-28,248.686
1998-10-29,249.845
1998-10-30,248.191
1998-11-02,245.695
1998-11-03,245.8
1998-11-04,243.445
1998-11-05,243.549
1998-11-06,241.755
1998-11-09,242.843
1998-11-10,243.44
1998-11-11,243.474
1998-11-12,244.563
1998-11-13,243.964
1998-11-16,243.35
1998-11-17,243.097
1998-11-18,243.35
1998-11-19,243.458
1998-11-20,244.286
1998-11-23,243.962
1998-11-24,243.997
1998-11-25,244.322
1998-11-26,244.357
1998-11-27,244.97
1998-11-30,246.304
1998-12-01,247.64
1998-12-02,249.358
1998-12-03,249.467
1998-12-04,248.72
1998-12-07,247.372
1998-12-08,249.091
1998-12-09,250.043
1998-12-10,250.535
1998-12-11,249.022
1998-12-14,249.667
1998-12-15,248.779
1998-12-16,249.808
1998-12-17,249.917
1998-12-18,249.936
1998-12-21,248.819
1998-12-22,247.547
1998-12-23,245.586
1998-12-24,244.622
1998-12-25,244.718
1998-12-28,246.284
1998-12-29,247.696
1998-12-30,248.801
1998-12-31,248.833
1999-01-01,248.93
1999-01-04,248.272
1999-01-05,247.308
1999-01-06,247.493
1999-01-07,246.682
1999-01-08,245.322
1999-01-11,244.741
1999-01-12,246.076
1999-01-13,247.641
1999-01-14,249.82
1999-01-15,249.15
1999-01-18,249.182
1999-01-19,248.371
1999-01-20,247.56
1999-01-21,248.588
1999-01-22,249.835
1999-01-25,249.407
1999-01-26,248.826
1999-01-27,249.088
1999-01-28,249.35
1999-01-29,249.599
1999-02-01,247.945
1999-02-02,247.211
1999-02-03,246.399
1999-02-04,245.205
1999-02-05,244.535
1999-02-08,244.72
1999-02-09,245.289
1999-02-10,245.245
1999-02-11,245.277
1999-02-12,242.153
1999-02-15,242.185
1999-02-16,243.137
1999-02-17,244.089
1999-02-18,243.125
1999-02-19,242.608
1999-02-22,243.483
1999-02-23,242.366
1999-02-24,240.711
1999-02-25,238.444
1999-02-26,239
1999-03-01,237.039
1999-03-02,237.838
1999-03-03,237.256
1999-03-04,236.752
1999-03-05,238.458
1999-03-08,239.18
1999-03-09,241.129
1999-03-10,240.855
1999-03-11,240.733
1999-03-12,241.75
1999-03-15,242.088
1999-03-16,242.734
1999-03-17,242.306
1999-03-18,242.721
1999-03-19,241.898
1999-03-22,241.164
1999-03-23,241.349
1999-03-24,241.918
1999-03-25,241.107
1999-03-26,241.203
1999-03-29,240.239
1999-03-30,241.574
1999-03-31,240.763
1999-04-01,240.028
1999-04-02,240.125
1999-04-05,241.843
1999-04-06,243.025
1999-04-07,242.981
1999-04-08,244.929
1999-04-09,244.796
1999-04-12,244.675
1999-04-13,243.634
1999-04-14,243.283
1999-04-15,242.701
1999-04-16,241.801
1999-04-19,242.523
1999-04-20,243.169
1999-04-21,243.048
1999-04-22,241.316
1999-04-23,241.49
1999-04-26,241.905
1999-04-27,242.167
1999-04-28,241.509
1999-04-29,242.385
1999-04-30,239.798
1999-05-03,239.6
1999-05-04,238.866
1999-05-05,239.281
1999-05-06,237.32
1999-05-07,236.803
1999-05-10,237.065
1999-05-11,236.101
1999-05-12,236.363
1999-05-13,238.235
1999-05-14,234.727
1999-05-17,233.974
1999-05-18,233.692
1999-05-19,235.139
1999-05-20,235.329
1999-05-21,236.448
1999-05-24,237.031
1999-05-25,236.985
1999-05-26,236.074
1999-05-27,234.77
1999-05-28,234.474
1999-05-31,234.507
1999-06-01,232.179
1999-06-02,231.771
1999-06-03,231.88
1999-06-04,231.691
1999-06-07,231.8
1999-06-08,231.466
1999-06-09,230.763
1999-06-10,229.986
1999-06-11,228.32
1999-06-14,229.167
1999-06-15,229.276
1999-06-16,229.828
1999-06-17,232.448
1999-06-18,231.742
1999-06-21,230.669
1999-06-22,230.04
1999-06-23,229.042
1999-06-24,228.339
1999-06-25,228.888
1999-06-28,229.956
1999-06-29,230.435
1999-06-30,232.463
1999-07-01,231.982
1999-07-02,232.604
1999-07-05,232.64
1999-07-06,231.641
1999-07-07,231.16
1999-07-08,232.303
1999-07-09,232.408
1999-07-12,234.363
1999-07-13,234.915
1999-07-14,234.36
1999-07-15,234.617
1999-07-16,235.461
1999-07-19,235.792
1999-07-20,236.196
1999-07-21,235.936
1999-07-22,233.904
1999-07-23,233.05
1999-07-26,232.716
1999-07-27,233.563
1999-07-28,233.673
1999-07-29,232.527
1999-07-30,231.968
1999-08-02,231.929
1999-08-03,231.3
1999-08-04,231.409
1999-08-05,232.552
1999-08-06,230.369
1999-08-09,228.632
1999-08-10,228.151
1999-08-11,228.851
1999-08-12,228.591
1999-08-13,230.173
1999-08-16,230.356
1999-08-17,231.942
1999-08-18,232.198
1999-08-19,231.717
1999-08-20,232.044
1999-08-23,232.005
1999-08-24,233.074
1999-08-25,235.029
1999-08-26,234.621
1999-08-27,232.955
1999-08-30,231.293
1999-08-31,230.885
1999-09-01,230.851
1999-09-02,230.241
1999-09-03,232.653
1999-09-06,232.69
1999-09-07,231.722
1999-09-08,232.047
1999-09-09,231.437
1999-09-10,232.843
1999-09-13,232.521
1999-09-14,231.84
1999-09-15,232.309
1999-09-16,232.921
1999-09-17,233.536
1999-09-20,232.855
1999-09-21,232.533
1999-09-22,232.786
1999-09-23,233.973
1999-09-24,235.881
1999-09-27,234.554
1999-09-28,233.657
1999-09-29,232.258
1999-09-30,233.516
1999-10-01,231.905
1999-10-04,232.732
1999-10-05,231.333
1999-10-06,231.298
1999-10-07,231.192
1999-10-08,231.52
1999-10-11,231.557
1999-10-12,231.02
1999-10-13,230.124
1999-10-14,229.515
1999-10-15,230.992
1999-10-18,230.311
1999-10-19,229.486
1999-10-20,229.38
1999-10-21,229.346
1999-10-22,229.243
1999-10-25,229.136
1999-10-26,228.743
1999-10-27,229.499
1999-10-28,230.685
1999-10-29,232.594
1999-11-01,231.985
1999-11-02,232.381
1999-11-03,232.85
1999-11-04,233.821
1999-11-05,234.652
1999-11-08,234.043
1999-11-09,233.936
1999-11-10,233.543
1999-11-11,233.58
1999-11-12,234.698
1999-11-15,234.592
1999-11-16,234.127
1999-11-17,232.871
1999-11-18,232.478
1999-11-19,232.59
1999-11-22,232.196
1999-11-23,232.306
1999-11-24,232.271
1999-11-25,232.309
1999-11-26,231.99
1999-11-29,230.663
1999-11-30,231.131
1999-12-01,230.522
1999-12-02,230.128
1999-12-03,231.318
1999-12-06,231.715
1999-12-07,232.398
1999-12-08,231.933
1999-12-09,232.186
1999-12-10,233.232
1999-12-13,232.839
1999-12-14,231.008
1999-12-15,230.471
1999-12-16,229.646
1999-12-17,229.759
1999-12-20,229.006
1999-12-21,228.756
1999-12-22,228.506
1999-12-23,228.184
1999-12-24,228.297
1999-12-27,228.55
1999-12-28,228.084
1999-12-29,228.625
1999-12-30,228.949
1999-12-31,228.056
2000-01-03,226.01
2000-01-04,227.197
2000-01-05,225.439
2000-01-06,226.266
2000-01-07,227.169
2000-01-10,226.344
2000-01-11,224.729
2000-01-12,224.264
2000-01-13,225.594
2000-01-14,224.773
2000-01-17,224.81
2000-01-18,223.77
2000-01-19,224.095
2000-01-20,223.486
2000-01-21,223.454
2000-01-24,225.001
2000-01-25,224.966
2000-01-26,225.075
2000-01-27,225.113
2000-01-28,225.8
2000-01-31,225.55
2000-02-01,226.306
2000-02-02,226.63
2000-02-03,228.751
2000-02-04,228.073
2000-02-07,226.315
2000-02-08,226.855
2000-02-09,225.743
2000-02-10,224.775
2000-02-11,225.39
2000-02-14,226.649
2000-02-15,226.465
2000-02-16,226.504
2000-02-17,226.025
2000-02-18,227.624
2000-02-21,227.663
2000-02-22,229.702
2000-02-23,228.333
2000-02-24,229.928
2000-02-25,229.823
2000-02-28,228.603
2000-02-29,228.716
2000-03-01,229.323
2000-03-02,229.08
2000-03-03,229.627
2000-03-06,228.959
2000-03-07,229.566
2000-03-08,229.677
2000-03-09,230.355
2000-03-10,229.768
2000-03-13,230.163
2000-03-14,231.266
2000-03-15,231.519
2000-03-16,232.197
2000-03-17,233.24
2000-03-20,233.493
2000-03-21,234.171
2000-03-22,234.565
2000-03-23,235.244
2000-03-24,233.594
2000-03-27,233.422
2000-03-28,233.958
2000-03-29,234.069
2000-03-30,235.81
2000-03-31,236.711
2000-04-03,237.318
2000-04-04,239.555
2000-04-05,239.029
2000-04-06,238.644
2000-04-07,239.829
2000-04-10,240.861
2000-04-11,239.413
2000-04-12,237.895
2000-04-13,238.502
2000-04-14,239.545
2000-04-17,237.601
2000-04-18,236.508
2000-04-19,238.036
2000-04-20,238.006
2000-04-21,238.127
2000-04-24,237.955
2000-04-25,235.87
2000-04-26,235.769
2000-04-27,234.038
2000-04-28,234.443
2000-05-01,233.704
2000-05-02,232.894
2000-05-03,231.588
2000-05-04,230.707
2000-05-05,229.907
2000-05-08,229.097
2000-05-09,229.776
2000-05-10,231.092
2000-05-11,231.628
2000-05-12,230.332
2000-05-15,231.081
2000-05-16,231.83
2000-05-17,230.879
2000-05-18,229.644
2000-05-19,230.545
2000-05-22,231.931
2000-05-23,231.618
2000-05-24,231.375
2000-05-25,232.832
2000-05-26,233.804
2000-05-29,233.844
2000-05-30,233.105
2000-05-31,234.492
2000-06-01,236.02
2000-06-02,237.063
2000-06-05,237.67
2000-06-06,237.427
2000-06-07,237.609
2000-06-08,237.721
2000-06-09,237.771
2000-06-12,238.449
2000-06-13,238.065
2000-06-14,239.026
2000-06-15,239.137
2000-06-16,240.393
2000-06-19,240.15
2000-06-20,239.765
2000-06-21,238.459
2000-06-22,238.216
2000-06-23,237.275
2000-06-26,238.732
2000-06-27,238.985
2000-06-28,238.601
2000-06-29,239.846
2000-06-30,240.179
2000-07-03,240.858
2000-07-04,240.898
2000-07-05,241.009
2000-07-06,240.058
2000-07-07,240.817
2000-07-10,240.361
2000-07-11,240.047
2000-07-12,239.663
2000-07-13,240.979
2000-07-14,239.47
2000-07-17,238.59
2000-07-18,238.701
2000-07-19,238.67
2000-07-20,241.262
2000-07-21,241.454
2000-07-24,240.857
2000-07-25,241.039
2000-07-26,241.079
2000-07-27,241.474
2000-07-28,241.17
2000-07-31,241.069
2000-08-01,241.889
2000-08-02,242.213
2000-08-03,242.678
2000-08-04,243.508
2000-08-07,242.769
2000-08-08,243.377
2000-08-09,243.488
2000-08-10,244.095
2000-08-11,243.366
2000-08-14,243.761
2000-08-15,243.218
2000-08-16,242.967
2000-08-17,243.227
2000-08-18,244.008
2000-08-21,243.757
2000-08-22,243.945
2000-08-23,244.717
2000-08-24,244.904
2000-08-25,244.955
2000-08-28,244.119
2000-08-29,243.503
2000-08-30,243.544
2000-08-31,244.827
2000-09-01,245.856
2000-09-04,245.894
2000-09-05,245.932
2000-09-06,245.36
2000-09-07,244.712
2000-09-08,245.284
2000-09-11,244.712
2000-09-12,244.598
2000-09-13,245.398
2000-09-14,244.446
2000-09-15,243.645
2000-09-18,242.997
2000-09-19,243.34
2000-09-20,242.616
2000-09-21,243.035
2000-09-22,243.835
2000-09-25,243.949
2000-09-26,244.521
2000-09-27,244.33
2000-09-28,244.368
2000-09-29,244.787
2000-10-02,244.444
2000-10-03,243.644
2000-10-04,243.149
2000-10-05,243.949
2000-10-06,244.749
2000-10-09,244.787
2000-10-10,245.053
2000-10-11,245.549
2000-10-12,246.653
2000-10-13,246.768
2000-10-16,246.425
2000-10-17,247.834
2000-10-18,247.949
2000-10-19,248.063
2000-10-20,248.558
2000-10-23,249.587
2000-10-24,248.786
2000-10-25,247.91
2000-10-26,247.948
2000-10-27,247.453
2000-10-30,247.262
2000-10-31,246.691
2000-11-01,247.109
2000-11-02,247.147
2000-11-03,245.738
2000-11-06,245.09
2000-11-07,245.128
2000-11-08,245.242
2000-11-09,246.194
2000-11-10,246.385
2000-11-13,247.109
2000-11-14,247.452
2000-11-15,248.176
2000-11-16,248.9
2000-11-17,248.48
2000-11-20,249.052
2000-11-21,249.242
2000-11-22,250.5
2000-11-23,250.538
2000-11-24,250.042
2000-11-27,250.08
2000-11-28,250.804
2000-11-29,251.68
2000-11-30,253.471
2000-12-01,252.29
2000-12-04,252.252
2000-12-05,253.966
2000-12-06,256.062
2000-12-07,256.405
2000-12-08,255.833
2000-12-11,255.49
2000-12-12,255.833
2000-12-13,257.09
2000-12-14,258.271
2000-12-15,259.071
2000-12-18,259.49
2000-12-19,258.994
2000-12-20,261.09
2000-12-21,262.194
2000-12-22,262.766
2000-12-25,262.804
2000-12-26,262.308
2000-12-27,261.051
2000-12-28,260.708
2000-12-29,260.974
2001-01-01,261.012
2001-01-02,264.632
2001-01-03,260.86
2001-01-04,262.842
2001-01-05,264.441
2001-01-08,265.013
2001-01-09,263.793
2001-01-10,261.696
2001-01-11,261.087
2001-01-12,258.875
2001-01-15,258.913
2001-01-16,259.18
2001-01-17,260.362
2001-01-18,261.849
2001-01-19,260.551
2001-01-22,259.523
2001-01-23,258.57
2001-01-24,258.113
2001-01-25,258.761
2001-01-26,259.102
2001-01-29,258.569
2001-01-30,259.941
2001-01-31,261.198
2001-02-01,262.875
2001-02-02,261.426
2001-02-05,261.388
2001-02-06,260.436
2001-02-07,260.815
2001-02-08,260.549
2001-02-09,261.997
2001-02-12,261.311
2001-02-13,261.007
2001-02-14,260.167
2001-02-15,258.916
2001-02-16,260.679
2001-02-19,260.719
2001-02-20,260.758
2001-02-21,260.013
2001-02-22,259.584
2001-02-23,261.192
2001-02-26,262.092
2001-02-27,263.58
2001-02-28,264.758
2001-03-01,265.821
2001-03-02,264.246
2001-03-05,263.873
2001-03-06,263.623
2001-03-07,264.93
2001-03-08,265.58
2001-03-09,264.828
2001-03-12,265.068
2001-03-13,264.614
2001-03-14,266.658
2001-03-15,267.516
2001-03-16,268.527
2001-03-19,267.332
2001-03-20,268.106
2001-03-21,268.389
2001-03-22,269.656
2001-03-23,268
2001-03-26,267.052
2001-03-27,264.298
2001-03-28,264.457
2001-03-29,264.535
2001-03-30,265.547
2001-04-02,264.843
2001-04-03,265.412
2001-04-04,265.737
2001-04-05,264.788
2001-04-06,266.866
2001-04-09,265.917
2001-04-10,262.877
2001-04-11,262.257
2001-04-12,261.308
2001-04-13,261.417
2001-04-16,259.033
2001-04-17,260.628
2001-04-18,262.139
2001-04-19,259.674
2001-04-20,259.536
2001-04-23,261.092
2001-04-24,260.881
2001-04-25,259.851
2001-04-26,261.281
2001-04-27,258.56
2001-04-30,258.596
2001-05-01,259.412
2001-05-02,259.487
2001-05-03,261.287
2001-05-04,261.682
2001-05-07,261.432
2001-05-08,260.977
2001-05-09,262.118
2001-05-10,260.023
2001-05-11,255.947
2001-05-14,257.133
2001-05-15,256.061
2001-05-16,256.711
2001-05-17,257.28
2001-05-18,258.129
2001-05-21,258.246
2001-05-22,258.201
2001-05-23,258.153
2001-05-24,256.344
2001-05-25,256.371
2001-05-28,256.407
2001-05-29,256.157
2001-05-30,256.233
2001-05-31,258.403
2001-06-01,259.168
2001-06-04,259.9
2001-06-05,261.209
2001-06-06,261.489
2001-06-07,260.583
2001-06-08,259.749
2001-06-11,260.851
2001-06-12,261.871
2001-06-13,261.661
2001-06-14,262.518
2001-06-15,262.175
2001-06-18,262.088
2001-06-19,262.329
2001-06-20,262.898
2001-06-21,263.304
2001-06-22,264.888
2001-06-25,264.514
2001-06-26,263.075
2001-06-27,262.618
2001-06-28,260.85
2001-06-29,259.644
2001-07-02,260.911
2001-07-03,259.963
2001-07-04,259.999
2001-07-05,259.379
2001-07-06,260.472
2001-07-09,260.92
2001-07-10,262.061
2001-07-11,262.139
2001-07-12,263.159
2001-07-13,263.31
2001-07-16,264.412
2001-07-17,264.282
2001-07-18,266.287
2001-07-19,266.037
2001-07-20,265.818
2001-07-23,266.1
2001-07-24,266.383
2001-07-25,264.899
2001-07-26,265.305
2001-07-27,266.48
2001-07-30,266.844
2001-07-31,267.783
2001-08-01,267.163
2001-08-02,265.844
2001-08-03,265.585
2001-08-06,265.661
2001-08-07,265.453
2001-08-08,267.663
2001-08-09,266.796
2001-08-10,267.642
2001-08-13,268.211
2001-08-14,268.042
2001-08-15,267.659
2001-08-16,268.747
2001-08-17,270.749
2001-08-20,269.48
2001-08-21,269.896
2001-08-22,269.722
2001-08-23,270.221
2001-08-24,269.531
2001-08-27,269.275
2001-08-28,271.116
2001-08-29,272.458
2001-08-30,272.241
2001-08-31,271.215
2001-09-03,271.251
2001-09-04,267.868
2001-09-05,268.155
2001-09-06,270.482
2001-09-07,271.842
2001-09-10,271.086
2001-09-11,271.122
2001-09-12,271.158
2001-09-13,275.403
2001-09-14,277.265
2001-09-17,276.3
2001-09-18,273.583
2001-09-19,274.455
2001-09-20,273.573
2001-09-21,274.765
2001-09-24,274.094
2001-09-25,274.38
2001-09-26,275.833
2001-09-27,277.493
2001-09-28,277.311
2001-10-01,278.139
2001-10-02,278.842
2001-10-03,279.46
2001-10-04,278.915
2001-10-05,279.148
2001-10-08,279.185
2001-10-09,277.26
2001-10-10,277.379
2001-10-11,275.748
2001-10-12,276.232
2001-10-15,277.186
2001-10-16,277.929
2001-10-17,278.424
2001-10-18,278.169
2001-10-19,277.32
2001-10-22,277.396
2001-10-23,276.848
2001-10-24,278.009
2001-10-25,279.046
2001-10-26,279.405
2001-10-29,280.524
2001-10-30,281.768
2001-10-31,285.056
2001-11-01,286.218
2001-11-02,283.368
2001-11-05,284.57
2001-11-06,285.19
2001-11-07,286.936
2001-11-08,284.846
2001-11-09,284.621
2001-11-12,284.657
2001-11-13,283.108
2001-11-14,280.269
2001-11-15,275.511
2001-11-16,272.536
2001-11-19,275.155
2001-11-20,273.19
2001-11-21,271.311
2001-11-22,271.347
2001-11-23,270.287
2001-11-26,270.283
2001-11-27,271.693
2001-11-28,271.396
2001-11-29,275.476
2001-11-30,275.918
2001-12-03,276.661
2001-12-04,277.908
2001-12-05,272.943
2001-12-06,270.685
2001-12-07,267.752
2001-12-10,268.37
2001-12-11,269.532
2001-12-12,271.318
2001-12-13,268.937
2001-12-14,267.546
