"date","copper"
1990-09-28,2900.05
1990-10-01,2782.91
1990-10-02,2823.82
1990-10-03,2820.02
1990-10-04,2891.34
1990-10-05,NA
1990-10-08,2872.77
1990-10-09,2877.44
1990-10-10,2848.22
1990-10-11,2870.64
1990-10-12,2744.44
1990-10-15,2652.17
1990-10-16,2682.16
1990-10-17,2570.87
1990-10-18,2635.27
1990-10-19,2658.29
1990-10-22,2677.54
1990-10-23,2686.2
1990-10-24,2745.18
1990-10-25,2689.5
1990-10-26,2721.92
1990-10-29,2669.07
1990-10-30,2617.51
1990-10-31,2657.45
1990-11-01,2622.82
1990-11-02,2598.73
1990-11-05,2659.44
1990-11-06,2612.25
1990-11-07,2639.87
1990-11-08,2611.54
1990-11-09,2599.71
1990-11-12,2574.14
1990-11-13,2602.67
1990-11-14,2596.63
1990-11-15,2607.39
1990-11-16,2665.22
1990-11-19,2642.84
1990-11-20,2590.55
1990-11-21,2598.74
1990-11-22,2578.34
1990-11-23,2558.03
1990-11-26,2550.59
1990-11-27,2553.29
1990-11-28,2478.55
1990-11-29,2457.36
1990-11-30,2490.94
1990-12-03,2462.46
1990-12-04,2483.25
1990-12-05,2444.07
1990-12-06,2520.44
1990-12-07,2557.11
1990-12-10,2490.24
1990-12-11,2459.96
1990-12-12,2491.57
1990-12-13,2499.26
1990-12-14,2478.94
1990-12-17,2446.83
1990-12-18,2512.27
1990-12-19,2471.94
1990-12-20,2463.81
1990-12-21,2458.55
1990-12-24,NA
1990-12-25,NA
1990-12-26,NA
1990-12-27,2536.8
1990-12-28,2552.32
1990-12-31,NA
1991-01-01,NA
1991-01-02,2624.55
1991-01-03,2618.04
1991-01-04,2558.68
1991-01-07,2585.76
1991-01-08,2573.93
1991-01-09,2560.52
1991-01-10,2500.02
1991-01-11,2533.74
1991-01-14,2461.57
1991-01-15,2435.2
1991-01-16,2347.63
1991-01-17,2446.71
1991-01-18,2428.88
1991-01-21,2388.64
1991-01-22,2321.42
1991-01-23,2332.48
1991-01-24,2322.6
1991-01-25,2315.54
1991-01-28,2328.91
1991-01-29,2358.62
1991-01-30,2363.91
1991-01-31,2447.05
1991-02-01,2397.04
1991-02-04,2367.1
1991-02-05,2354.62
1991-02-06,2391.4
1991-02-07,2393.01
1991-02-08,2411.78
1991-02-11,2454.31
1991-02-12,2454.53
1991-02-13,2431.24
1991-02-14,2440.85
1991-02-15,2423.96
1991-02-18,2451.32
1991-02-19,2497.31
1991-02-20,2472.06
1991-02-21,2497.77
1991-02-22,2525.91
1991-02-25,2478.76
1991-02-26,2517.12
1991-02-27,2476.74
1991-02-28,2515.4
1991-03-01,2487.62
1991-03-04,2464.85
1991-03-05,2430.74
1991-03-06,2418.56
1991-03-07,2423.21
1991-03-08,2448.01
1991-03-11,2402.13
1991-03-12,2396.74
1991-03-13,2414.4
1991-03-14,2384.81
1991-03-15,2357.14
1991-03-18,2381.82
1991-03-19,2345.24
1991-03-20,2410.97
1991-03-21,2410.01
1991-03-22,2427.43
1991-03-25,2395.51
1991-03-26,2394.64
1991-03-27,2395.32
1991-03-28,2442.39
1991-03-29,NA
1991-04-01,NA
1991-04-02,2485.04
1991-04-03,2442.16
1991-04-04,2471.42
1991-04-05,2426.29
1991-04-08,2435.62
1991-04-09,2425.42
1991-04-10,2453.64
1991-04-11,2486.31
1991-04-12,2428.44
1991-04-15,2429.03
1991-04-16,2418.29
1991-04-17,2472.33
1991-04-18,2497.45
1991-04-19,2490.56
1991-04-22,2494.23
1991-04-23,2514.31
1991-04-24,2456.66
1991-04-25,2521.62
1991-04-26,2493.27
1991-04-29,2513.25
1991-04-30,2492.7
1991-05-01,2437.82
1991-05-02,2523.5
1991-05-03,2444.22
1991-05-06,NA
1991-05-07,2427.93
1991-05-08,2424.1
1991-05-09,2457.89
1991-05-10,2402.46
1991-05-13,2428.54
1991-05-14,2354.99
1991-05-15,2266.55
1991-05-16,2230.75
1991-05-17,2136.25
1991-05-20,2243.71
1991-05-21,2242.73
1991-05-22,2237.1
1991-05-23,2247.91
1991-05-24,2206.43
1991-05-27,NA
1991-05-28,2229.76
1991-05-29,2188.2
1991-05-30,2139.7
1991-05-31,2119.28
1991-06-03,2159.64
1991-06-04,2192.18
1991-06-05,2226.01
1991-06-06,2236.96
1991-06-07,2187.08
1991-06-10,2190.35
1991-06-11,2211.46
1991-06-12,2239.54
1991-06-13,2205.88
1991-06-14,2199.54
1991-06-17,2178.84
1991-06-18,2181.98
1991-06-19,2236.34
1991-06-20,2227.68
1991-06-21,2254.04
1991-06-24,2243.79
1991-06-25,2224.27
1991-06-26,2282.76
1991-06-27,2258.75
1991-06-28,2231.22
1991-07-01,2254.54
1991-07-02,2240.5
1991-07-03,2287.41
1991-07-04,2260.54
1991-07-05,2286.54
1991-07-08,2257.1
1991-07-09,2245.99
1991-07-10,2233.01
1991-07-11,2186.81
1991-07-12,2243.92
1991-07-15,2201.13
1991-07-16,2186.17
1991-07-17,2223.59
1991-07-18,2219.28
1991-07-19,2229.92
1991-07-22,2233.21
1991-07-23,2220.24
1991-07-24,2213.14
1991-07-25,2182.22
1991-07-26,2222.83
1991-07-29,2225.68
1991-07-30,2229.98
1991-07-31,2239.54
1991-08-01,2232.14
1991-08-02,2274.72
1991-08-05,2255.03
1991-08-06,2228.82
1991-08-07,2241.01
1991-08-08,2240.6
1991-08-09,2242.96
1991-08-12,2247.68
1991-08-13,2211.51
1991-08-14,2221.49
1991-08-15,2216.41
1991-08-16,2193.53
1991-08-19,2196.67
1991-08-20,2191.04
1991-08-21,2210.38
1991-08-22,2234.57
1991-08-23,2184.29
1991-08-26,NA
1991-08-27,2249.85
1991-08-28,2291.63
1991-08-29,2272.05
1991-08-30,2257.92
1991-09-02,2285.02
1991-09-03,2298.93
1991-09-04,2280.12
1991-09-05,2288.84
1991-09-06,2319.96
1991-09-09,2352.17
1991-09-10,2330.02
1991-09-11,2334.23
1991-09-12,2327.15
1991-09-13,2331.95
1991-09-16,2311.86
1991-09-17,2272.87
1991-09-18,2276.06
1991-09-19,2314.45
1991-09-20,2332.57
1991-09-23,2361.66
1991-09-24,2331.75
1991-09-25,2327.31
1991-09-26,2350.63
1991-09-27,2352.93
1991-09-30,2360.28
1991-10-01,2309.32
1991-10-02,2337.59
1991-10-03,2359
1991-10-04,2365.64
1991-10-07,2343.69
1991-10-08,2351.92
1991-10-09,2383.8
1991-10-10,2363.25
1991-10-11,2341.37
1991-10-14,2349.03
1991-10-15,2324.66
1991-10-16,2362.2
1991-10-17,2371.93
1991-10-18,2386.75
1991-10-21,2351.39
1991-10-22,2342.63
1991-10-23,2361.21
1991-10-24,2387.38
1991-10-25,2362.48
1991-10-28,2371.97
1991-10-29,2419.95
1991-10-30,2398.46
1991-10-31,2389.8
1991-11-01,2394.6
1991-11-04,2370.18
1991-11-05,2384.61
1991-11-06,2372.07
1991-11-07,2387.66
1991-11-08,2391.48
1991-11-11,2378.42
1991-11-12,2356.49
1991-11-13,2393.09
1991-11-14,2383.39
1991-11-15,2403.39
1991-11-18,2370.08
1991-11-19,2359.44
1991-11-20,2352.85
1991-11-21,2362.57
1991-11-22,2365.51
1991-11-25,2375.42
1991-11-26,2406.18
1991-11-27,2400.26
1991-11-28,2387.89
1991-11-29,2321.87
1991-12-02,2364.97
1991-12-03,2340.6
1991-12-04,2327.75
1991-12-05,2279.12
1991-12-06,2268.56
1991-12-09,2227.88
1991-12-10,2183.16
1991-12-11,2210.62
1991-12-12,2199.74
1991-12-13,2174.93
1991-12-16,2158.43
1991-12-17,2160.02
1991-12-18,NA
1991-12-19,2170.27
1991-12-20,2214.07
1991-12-23,2214.38
1991-12-24,2160.12
1991-12-25,NA
1991-12-26,NA
1991-12-27,2168.51
1991-12-30,2177.51
1991-12-31,2163.63
1992-01-01,NA
1992-01-02,2146.19
1992-01-03,2106.15
1992-01-06,2123.63
1992-01-07,2118.93
1992-01-08,2075.57
1992-01-09,2085.48
1992-01-10,2096.2
1992-01-13,2091.34
1992-01-14,2078.55
1992-01-15,2091.4
1992-01-16,2149.43
1992-01-17,2179.83
1992-01-20,2157.53
1992-01-21,2158.41
1992-01-22,2147.9
1992-01-23,2161.18
1992-01-24,2175.93
1992-01-27,2162.33
1992-01-28,2174.62
1992-01-29,2197.62
1992-01-30,2172.35
1992-01-31,2216.77
1992-02-03,2167.44
1992-02-04,2158.8
1992-02-05,2159.07
1992-02-06,2159.28
1992-02-07,2191.59
1992-02-10,2158.33
1992-02-11,2163.89
1992-02-12,2169.38
1992-02-13,2187.8
1992-02-14,2204.46
1992-02-17,2209.27
1992-02-18,2209.76
1992-02-19,2210.88
1992-02-20,2211.66
1992-02-21,2211.31
1992-02-24,2231.32
1992-02-25,2261.19
1992-02-26,2276.83
1992-02-27,2257.32
1992-02-28,2289.8
1992-03-02,2265.34
1992-03-03,2243.31
1992-03-04,2233.43
1992-03-05,2257.93
1992-03-06,2220.46
1992-03-09,2219.23
1992-03-10,2220.25
1992-03-11,2246.19
1992-03-12,2219.19
1992-03-13,2222.15
1992-03-16,2217.93
1992-03-17,2212.17
1992-03-18,2229.97
1992-03-19,2221.94
1992-03-20,2212.55
1992-03-23,2229.11
1992-03-24,2209.78
1992-03-25,2229.75
1992-03-26,2216.4
1992-03-27,2228.24
1992-03-30,NA
1992-03-31,2215.29
1992-04-01,2231.89
1992-04-02,2255.9
1992-04-03,2252.63
1992-04-06,2250.32
1992-04-07,2250.32
1992-04-08,2234.97
1992-04-09,2225.75
1992-04-10,2209.63
1992-04-13,2206.65
1992-04-14,2200.11
1992-04-15,2186.54
1992-04-16,2190.35
1992-04-17,NA
1992-04-20,NA
1992-04-21,2183.25
1992-04-22,2202.35
1992-04-23,2201.11
1992-04-24,2204.63
1992-04-27,2210.41
1992-04-28,2200.54
1992-04-29,2204.01
1992-04-30,2208.37
1992-05-01,2200.77
1992-05-04,NA
1992-05-05,2197.82
1992-05-06,2199.68
1992-05-07,2205.2
1992-05-08,2208.92
1992-05-11,2216.7
1992-05-12,2226.84
1992-05-13,2207.94
1992-05-14,2202.81
1992-05-15,2228.9
1992-05-18,2214.89
1992-05-19,2225.19
1992-05-20,2230.76
1992-05-21,2224.9
1992-05-22,2235.76
1992-05-25,NA
1992-05-26,2230.77
1992-05-27,2221.25
1992-05-28,2231.26
1992-05-29,2227.11
1992-06-01,2205.23
1992-06-02,2246.26
1992-06-03,2229.99
1992-06-04,2253.26
1992-06-05,2278.2
1992-06-08,2275.33
1992-06-09,2250.62
1992-06-10,2272.38
1992-06-11,2266.27
1992-06-12,2253.3
1992-06-15,2267.64
1992-06-16,2273.3
1992-06-17,2285.05
1992-06-18,2293.63
1992-06-19,2308.57
1992-06-22,2303.61
1992-06-23,2298.34
1992-06-24,2350
1992-06-25,2392.43
1992-06-26,2400.34
1992-06-29,2423.16
1992-06-30,2454.87
1992-07-01,2434.36
1992-07-02,2449.03
1992-07-03,2491.4
1992-07-06,2485.56
1992-07-07,2492.86
1992-07-08,2503.68
1992-07-09,2525.1
1992-07-10,2487.67
1992-07-13,2505.44
1992-07-14,2490.72
1992-07-15,2563.14
1992-07-16,2576.55
1992-07-17,2575.95
1992-07-20,2518.28
1992-07-21,2556.72
1992-07-22,2568.65
1992-07-23,2568.59
1992-07-24,2530.7
1992-07-27,2528.33
1992-07-28,2537.46
1992-07-29,2521.01
1992-07-30,2512.28
1992-07-31,2533.91
1992-08-03,2503.12
1992-08-04,2496.34
1992-08-05,2495.2
1992-08-06,2518.19
1992-08-07,2532.12
1992-08-10,2528.84
1992-08-11,2488.29
1992-08-12,2519.59
1992-08-13,2493.25
1992-08-14,2472.95
1992-08-17,2479.08
1992-08-18,2557.87
1992-08-19,2554.86
1992-08-20,2535.45
1992-08-21,2565.57
1992-08-24,2559.2
1992-08-25,2528.53
1992-08-26,2532.92
1992-08-27,2500.19
1992-08-28,2505.33
1992-08-31,NA
1992-09-01,2486.89
1992-09-02,2496.73
1992-09-03,2463.45
1992-09-04,2525.13
1992-09-07,2473.31
1992-09-08,2461.69
1992-09-09,2428.13
1992-09-10,2429.36
1992-09-11,2367.5
1992-09-14,2409.15
1992-09-15,2406.96
1992-09-16,2334.77
1992-09-17,2415.62
1992-09-18,2402.09
1992-09-21,2415.93
1992-09-22,2384.6
1992-09-23,2405.12
1992-09-24,2368.78
1992-09-25,2404.2
1992-09-28,2355.72
1992-09-29,2358.51
1992-09-30,2321
1992-10-01,2290.3
1992-10-02,2259.26
1992-10-05,2268.95
1992-10-06,2268.16
1992-10-07,2256.08
1992-10-08,2280.66
1992-10-09,2273.35
1992-10-12,2256.19
1992-10-13,2242.57
1992-10-14,2251.61
1992-10-15,2237.68
1992-10-16,2212.7
1992-10-19,2228.89
1992-10-20,2207.63
1992-10-21,2266.44
1992-10-22,2240.22
1992-10-23,2223.17
1992-10-26,2229.3
1992-10-27,2255.33
1992-10-28,2242.57
1992-10-29,2281.82
1992-10-30,2255.47
1992-11-02,2235.99
1992-11-03,2247.79
1992-11-04,2228.18
1992-11-05,2186.38
1992-11-06,2174.48
1992-11-09,2111.01
1992-11-10,2126.89
1992-11-11,2163.98
1992-11-12,2129.52
1992-11-13,2138.14
1992-11-16,2107.68
1992-11-17,2123.33
1992-11-18,2132.44
1992-11-19,2120.21
1992-11-20,2124.84
1992-11-23,2137.82
1992-11-24,2137.4
1992-11-25,2143.97
1992-11-26,2157.59
1992-11-27,2175.91
1992-11-30,2213.49
1992-12-01,2186.22
1992-12-02,2168.6
1992-12-03,2161.72
1992-12-04,2165.28
1992-12-07,2199.08
1992-12-08,2192.68
1992-12-09,2198.17
1992-12-10,2196.08
1992-12-11,2182.68
1992-12-14,2191.86
1992-12-15,2194.67
1992-12-16,2211.57
1992-12-17,2179.9
1992-12-18,2193.18
1992-12-21,2228.77
1992-12-22,2240.74
1992-12-23,2236.23
1992-12-24,2236.2
1992-12-25,NA
1992-12-28,NA
1992-12-29,2259.76
1992-12-30,2269.97
1992-12-31,2281.59
1993-01-01,NA
1993-01-04,2297.27
1993-01-05,2376.96
1993-01-06,2342.33
1993-01-07,2370.8
1993-01-08,2387.01
1993-01-11,2331
1993-01-12,2176.15
1993-01-13,2221.55
1993-01-14,2198.02
1993-01-15,2194.02
1993-01-18,2207.1
1993-01-19,2214.89
1993-01-20,2205.76
1993-01-21,2204.33
1993-01-22,2222.69
1993-01-25,2230.77
1993-01-26,2231.85
1993-01-27,2232.43
1993-01-28,2256.62
1993-01-29,2200.77
1993-02-01,2203.63
1993-02-02,2197.96
1993-02-03,2221.15
1993-02-04,2218.66
1993-02-05,2222.72
1993-02-08,2250.6
1993-02-09,2239.13
1993-02-10,2208.87
1993-02-11,2214.21
1993-02-12,2198.03
1993-02-15,2215.48
1993-02-16,2228.33
1993-02-17,2207.11
1993-02-18,2250.14
1993-02-19,2229.02
1993-02-22,2215.9
1993-02-23,2204.29
1993-02-24,2181.92
1993-02-25,2160.77
1993-02-26,2140.74
1993-03-01,2138.38
1993-03-02,2129.27
1993-03-03,2129.3
1993-03-04,2144.65
1993-03-05,2110.48
1993-03-08,2137.45
1993-03-09,2145.14
1993-03-10,2130.18
1993-03-11,2148.1
1993-03-12,2187.57
1993-03-15,2165.3
1993-03-16,2150.86
1993-03-17,2148.14
1993-03-18,2202.43
1993-03-19,2173.08
1993-03-22,2189.57
1993-03-23,2181.5
1993-03-24,2180.74
1993-03-25,2163.1
1993-03-26,2146.35
1993-03-29,2134.71
1993-03-30,2143.83
1993-03-31,2144.7
1993-04-01,2160.05
1993-04-02,2124.62
1993-04-05,2116.54
1993-04-06,2069.93
1993-04-07,2012.56
1993-04-08,2023.28
1993-04-09,NA
1993-04-12,NA
1993-04-13,2030.34
1993-04-14,1974.42
1993-04-15,1963.5
1993-04-16,1847.38
1993-04-19,1897.28
1993-04-20,1808.4
1993-04-21,1853.02
1993-04-22,1879.61
1993-04-23,1880.52
1993-04-26,1893.69
1993-04-27,1875.45
1993-04-28,1872.41
1993-04-29,1850.21
1993-04-30,1861.01
1993-05-03,NA
1993-05-04,1845.54
1993-05-05,1803.7
1993-05-06,1743.26
1993-05-07,1731.01
1993-05-10,1709.3
1993-05-11,1771.38
1993-05-12,1798.75
1993-05-13,1848.46
1993-05-14,1828.33
1993-05-17,1749.33
1993-05-18,1759.31
1993-05-19,1788.13
1993-05-20,1822.47
1993-05-21,1813.36
1993-05-24,1817.37
1993-05-25,1835.82
1993-05-26,1832.96
1993-05-27,1782.9
1993-05-28,1782.66
1993-05-31,NA
1993-06-01,1761.69
1993-06-02,1803.39
1993-06-03,1853.39
1993-06-04,1919.84
1993-06-07,1828.68
1993-06-08,1817.37
1993-06-09,1821.03
1993-06-10,1869.79
1993-06-11,1830.49
1993-06-14,1839.99
1993-06-15,1834.61
1993-06-16,1838.03
1993-06-17,1868.28
1993-06-18,1841.31
1993-06-21,1900.6
1993-06-22,1874.1
1993-06-23,1872.82
1993-06-24,1871.8
1993-06-25,1877.78
1993-06-28,1879.06
1993-06-29,1883.01
1993-06-30,1891.69
1993-07-01,1916.5
1993-07-02,1924.5
1993-07-05,1932.5
1993-07-06,1949.2
1993-07-07,1945.2
1993-07-08,1964.5
1993-07-09,1978.8
1993-07-12,1937.5
1993-07-13,1895.8
1993-07-14,1898.7
1993-07-15,1921.5
1993-07-16,1908.5
1993-07-19,1888.5
1993-07-20,1895.5
1993-07-21,1903.3
1993-07-22,1892.2
1993-07-23,1905.3
1993-07-26,1929.5
1993-07-27,1924.5
1993-07-28,1946.5
1993-07-29,1960.5
1993-07-30,1969.7
1993-08-02,1965.3
1993-08-03,1941.3
1993-08-04,1936.8
1993-08-05,1957.5
1993-08-06,1963.5
1993-08-09,1961.5
1993-08-10,1906.5
1993-08-11,1934.7
1993-08-12,1923.5
1993-08-13,1937.5
1993-08-16,1931.5
1993-08-17,1943.5
1993-08-18,1923.5
1993-08-19,1923.8
1993-08-20,1937.2
1993-08-23,1936.5
1993-08-24,1985.5
1993-08-25,1982.5
1993-08-26,1958.7
1993-08-27,1962.5
1993-08-30,NA
1993-08-31,1974.5
1993-09-01,1967.5
1993-09-02,1977.5
1993-09-03,1995.8
1993-09-06,1995.5
1993-09-07,2008
1993-09-08,1991.5
1993-09-09,1966.5
1993-09-10,1948
1993-09-13,1950.3
1993-09-14,1898.5
1993-09-15,1919
1993-09-16,1935.5
1993-09-17,1753.5
1993-09-20,1771
1993-09-21,1738.3
1993-09-22,1771
1993-09-23,1757.5
1993-09-24,1749
1993-09-27,1757.8
1993-09-28,1741.7
1993-09-29,1695.7
1993-09-30,1657.5
1993-10-01,1676
1993-10-04,1663.5
1993-10-05,1659.5
1993-10-06,1679.5
1993-10-07,1668.5
1993-10-08,1675.5
1993-10-11,1675.5
1993-10-12,1677.7
1993-10-13,1669.8
1993-10-14,1683.5
1993-10-15,1675
1993-10-18,1644.2
1993-10-19,1610.5
1993-10-20,1619.5
1993-10-21,1631.3
1993-10-22,1616
1993-10-25,1620.7
1993-10-26,1604.3
1993-10-27,1595.8
1993-10-28,1605.3
1993-10-29,1614.8
1993-11-01,1597.5
1993-11-02,1610.7
1993-11-03,1624.8
1993-11-04,1611.8
1993-11-05,1638.2
1993-11-08,1641.3
1993-11-09,1647.5
1993-11-10,1648
1993-11-11,1644.8
1993-11-12,1645.2
1993-11-15,1638.5
1993-11-16,1622.5
1993-11-17,1606.8
1993-11-18,1619.5
1993-11-19,1618.7
1993-11-22,1650.8
1993-11-23,1640.2
1993-11-24,1622.8
1993-11-25,1627.8
1993-11-26,1635.5
1993-11-29,1635.8
1993-11-30,1624.8
1993-12-01,1631.2
1993-12-02,1664.2
1993-12-03,1658.7
1993-12-06,1653.3
1993-12-07,1686.7
1993-12-08,1679.3
1993-12-09,1676.2
1993-12-10,1693.5
1993-12-13,1741.8
1993-12-14,1741.2
1993-12-15,1723.5
1993-12-16,1715.2
1993-12-17,1718.5
1993-12-20,1735.3
1993-12-21,1774
1993-12-22,1774.5
1993-12-23,1772.8
1993-12-24,1776.5
1993-12-27,NA
1993-12-28,NA
1993-12-29,1798.8
1993-12-30,1818.8
1993-12-31,1767.2
1994-01-03,NA
1994-01-04,1719.8
1994-01-05,1743.2
1994-01-06,1739.5
1994-01-07,1723.3
1994-01-10,1728.3
1994-01-11,1762.5
1994-01-12,1762.5
1994-01-13,1751.2
1994-01-14,1809.5
1994-01-17,1835.2
1994-01-18,1825.2
1994-01-19,1883.7
1994-01-20,1856.5
1994-01-21,1850.5
1994-01-24,1839.7
1994-01-25,1864
1994-01-26,1839.2
1994-01-27,1871.2
1994-01-28,1852.3
1994-01-31,1842.7
1994-02-01,1860.8
1994-02-02,1905.5
1994-02-03,1898.5
1994-02-04,1887
1994-02-07,1861.5
1994-02-08,1877.5
1994-02-09,1852.2
1994-02-10,1852.7
1994-02-11,1820.5
1994-02-14,1826.2
1994-02-15,1807.2
1994-02-16,1870.3
1994-02-17,1901.5
1994-02-18,1883.2
1994-02-21,1863.8
1994-02-22,1884.2
1994-02-23,1857.8
1994-02-24,1864.8
1994-02-25,1882.3
1994-02-28,1863.7
1994-03-01,1854.3
1994-03-02,1852.3
1994-03-03,1865.3
1994-03-04,1890.8
1994-03-07,1897.5
1994-03-08,1894.5
1994-03-09,1889.8
1994-03-10,1884.5
1994-03-11,1897.5
1994-03-14,1925.5
1994-03-15,1922.5
1994-03-16,1953.5
1994-03-17,1959.8
1994-03-18,1946.5
1994-03-21,1940.5
1994-03-22,1943
1994-03-23,1948.8
1994-03-24,1927
1994-03-25,1927.8
1994-03-28,1949
1994-03-29,1944.5
1994-03-30,1927.8
1994-03-31,1890.5
1994-04-01,NA
1994-04-04,NA
1994-04-05,1897.3
1994-04-06,1880.5
1994-04-07,1855.7
1994-04-08,1881.5
1994-04-11,1870.8
1994-04-12,1874.5
1994-04-13,1872.8
1994-04-14,1866.2
1994-04-15,1862.8
1994-04-18,1864.2
1994-04-19,1864.2
1994-04-20,1874.8
1994-04-21,1857.8
1994-04-22,1896.5
1994-04-25,1905.3
1994-04-26,1891.7
1994-04-27,1892.5
1994-04-28,1909.5
1994-04-29,1929.5
1994-05-02,NA
1994-05-03,1950.8
1994-05-04,1960.8
1994-05-05,1953
1994-05-06,2009.8
1994-05-09,2040.5
1994-05-10,2085.5
1994-05-11,2101
1994-05-12,2122.5
1994-05-13,2173
1994-05-16,2200.3
1994-05-17,2216.5
1994-05-18,2189.5
1994-05-19,2271.5
1994-05-20,2208.5
1994-05-23,2231.5
1994-05-24,2320.3
1994-05-25,2288
1994-05-26,2227.5
1994-05-27,2213.5
1994-05-30,NA
1994-05-31,2238.3
1994-06-01,2252.5
1994-06-02,2202.5
1994-06-03,2231.5
1994-06-06,2237.5
1994-06-07,2234.5
1994-06-08,2340.3
1994-06-09,2400
1994-06-10,2384
1994-06-13,2405.3
1994-06-14,2416
1994-06-15,2380.5
1994-06-16,2403
1994-06-17,2444.5
1994-06-20,2433
1994-06-21,2408
1994-06-22,2404.5
1994-06-23,2488
1994-06-24,2442
1994-06-27,2435.5
1994-06-28,2362
1994-06-29,2347
1994-06-30,2352.5
1994-07-01,2384
1994-07-04,2455
1994-07-05,2482
1994-07-06,2460.5
1994-07-07,2389.5
1994-07-08,2425
1994-07-11,2446
1994-07-12,2433
1994-07-13,2431
1994-07-14,2451
1994-07-15,2477.5
1994-07-18,2463
1994-07-19,2461.5
1994-07-20,2554
1994-07-21,2521
1994-07-22,2511
1994-07-25,2517
1994-07-26,2509
1994-07-27,2404
1994-07-28,2409
1994-07-29,2438
1994-08-01,2433
1994-08-02,2364
1994-08-03,2425
1994-08-04,2380
1994-08-05,2399
1994-08-08,2397
1994-08-09,2407.5
1994-08-10,2386
1994-08-11,2404
1994-08-12,2419
1994-08-15,2398
1994-08-16,2399
1994-08-17,2388.5
1994-08-18,2405
1994-08-19,2397.5
1994-08-22,2377
1994-08-23,2379
1994-08-24,2397.5
1994-08-25,2409
1994-08-26,2404
1994-08-29,NA
1994-08-30,2469
1994-08-31,2499
1994-09-01,2491
1994-09-02,2486
1994-09-05,2485.5
1994-09-06,2489
1994-09-07,2464
1994-09-08,2475
1994-09-09,2486
1994-09-12,2482.5
1994-09-13,2515.5
1994-09-14,2493
1994-09-15,2482
1994-09-16,2469.5
1994-09-19,2515.5
1994-09-20,2515
1994-09-21,2517
1994-09-22,2521
1994-09-23,2540.5
1994-09-26,2558
1994-09-27,2549
1994-09-28,2567
1994-09-29,2542
1994-09-30,2486.5
1994-10-03,2447
1994-10-04,2493
1994-10-05,2518
1994-10-06,2543
1994-10-07,2541
1994-10-10,2510
1994-10-11,2474
1994-10-12,2498.5
1994-10-13,2504.5
1994-10-14,2485
1994-10-17,2501
1994-10-18,2478
1994-10-19,2517
1994-10-20,2595
1994-10-21,2577
1994-10-24,2549
1994-10-25,2597
1994-10-26,2656
1994-10-27,2664
1994-10-28,2669
1994-10-31,2684
1994-11-01,2695
1994-11-02,2712
1994-11-03,2770
1994-11-04,2724
1994-11-07,2733
1994-11-08,2723
1994-11-09,2719
1994-11-10,2666
1994-11-11,2726
1994-11-14,2750
1994-11-15,2800
1994-11-16,2876
1994-11-17,2915
1994-11-18,2890
1994-11-21,2874
1994-11-22,2857
1994-11-23,2777
1994-11-24,2854
1994-11-25,2857
1994-11-28,2882
1994-11-29,2879
1994-11-30,2975
1994-12-01,2941
1994-12-02,2970
1994-12-05,2974
1994-12-06,2932
1994-12-07,2909
1994-12-08,2924
1994-12-09,3022
1994-12-12,2978
1994-12-13,2956
1994-12-14,2952
1994-12-15,3015
1994-12-16,3088
1994-12-19,3030
1994-12-20,2995
1994-12-21,2960
1994-12-22,3006
1994-12-23,2990
1994-12-26,NA
1994-12-27,NA
1994-12-28,2996
1994-12-29,3028
1994-12-30,3040
1995-01-02,NA
1995-01-03,3006
1995-01-04,2937
1995-01-05,2924
1995-01-06,2969
1995-01-09,2983
1995-01-10,3027
1995-01-11,3027
1995-01-12,3014.5
1995-01-13,3054
1995-01-16,2990
1995-01-17,2946
1995-01-18,3040
1995-01-19,3059
1995-01-20,3065
1995-01-23,3044
1995-01-24,3038
1995-01-25,3063
1995-01-26,3021
1995-01-27,3009
1995-01-30,2968
1995-01-31,2998
1995-02-01,2933
1995-02-02,2915
1995-02-03,2920
1995-02-06,2810
1995-02-07,2849
1995-02-08,2815
1995-02-09,2863.5
1995-02-10,2876
1995-02-13,2905
1995-02-14,2863
1995-02-15,2899
1995-02-16,2901
1995-02-17,2882
1995-02-20,2886
1995-02-21,2891
1995-02-22,2877
1995-02-23,2858
1995-02-24,2873.5
1995-02-27,2865.5
1995-02-28,2861.5
1995-03-01,2813
1995-03-02,2880
1995-03-03,2950
1995-03-06,2925
1995-03-07,2893
1995-03-08,2904
1995-03-09,2914
1995-03-10,2913
1995-03-13,2921
1995-03-14,2937
1995-03-15,2916
1995-03-16,2893
1995-03-17,2893
1995-03-20,2889
1995-03-21,2940
1995-03-22,2960
1995-03-23,2969
1995-03-24,2951
1995-03-27,2962
1995-03-28,2971
1995-03-29,2961
1995-03-30,2962
1995-03-31,2986
1995-04-03,2979
1995-04-04,2974
1995-04-05,2960
1995-04-06,2949
1995-04-07,2964.5
1995-04-10,2974
1995-04-11,2958
1995-04-12,2945.5
1995-04-13,2935
1995-04-14,NA
1995-04-17,NA
1995-04-18,2939
1995-04-19,2903
1995-04-20,2854
1995-04-21,2877
1995-04-24,2862
1995-04-25,2781
1995-04-26,2780
1995-04-27,2796
1995-04-28,2831
1995-05-01,2801
1995-05-02,2752
1995-05-03,2747
1995-05-04,2769
1995-05-05,2716
1995-05-08,NA
1995-05-09,2747
1995-05-10,2744
1995-05-11,2739
1995-05-12,2765
1995-05-15,2733
1995-05-16,2756
1995-05-17,2775
1995-05-18,2744
1995-05-19,2739.5
1995-05-22,2734
